id,source,name,description,host_id,host_name,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,neighborhood,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,beds,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating
36899467,previous scrape,Home in Den Haag · ★4.73 · 3 bedrooms · 4 beds · 2 baths,,198148996,Annelieke,2018-06-26,"The Hague, Netherlands",100%,75%,f,2,,Wijk 07 Scheveningen,52.10528,4.26992,Entire home,Entire home/apt,5,4,,3,1125,11,4.73
37070426,previous scrape,Rental unit in Den Haag · ★4.67 · 1 bedroom · 2 beds · 1 bath,,93084502,Libia,2016-09-02,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 11 Duinoord,52.08494,4.29164,Entire rental unit,Entire home/apt,4,2,,2,28,15,4.67
37247410,previous scrape,Home in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,,31232633,Cherlene,2015-04-14,"The Hague, Netherlands",100%,100%,f,6,,Wijk 26 Bezuidenhout,52.08369,4.33219,Private room in home,Private room,1,1,,2,8,10,4.6
37268856,city scrape,Townhouse in Den Haag · ★4.67 · 3 bedrooms · 3 beds · 1 bath,,139308269,Pepijn,2017-07-08,,N/A,43%,f,1,,Wijk 12 Bomen- en Bloemenbuurt,52.07101,4.25393,Entire townhouse,Entire home/apt,4,3,$170.00,7,1125,6,4.67
37322558,previous scrape,Guest suite in Den Haag · 1 bedroom · 3 beds · 1.5 baths,,280960785,Anneleen,2019-07-31,,N/A,100%,f,1,,Wijk 13 Vogelwijk,52.08077,4.26033,Entire guest suite,Entire home/apt,4,3,$180.00,4,40,1,5.0
37331676,city scrape,Rental unit in Den Haag · 1 bedroom · 1.5 baths,,9165668,Robert,2013-10-01,"The Hague, Netherlands",96%,81%,f,80,,Wijk 07 Scheveningen,52.11121,4.28281,Entire rental unit,Entire home/apt,2,,$100.00,90,220,0,
37338341,city scrape,Townhouse in Den Haag · 1 bedroom · 1 bed · 1 bath,,6408712,David,2013-05-15,"The Hague, Netherlands",100%,100%,f,1,,Wijk 07 Scheveningen,52.10403,4.28571,Entire townhouse,Entire home/apt,2,1,$249.00,6,29,2,5.0
37389006,city scrape,Home in Den Haag · ★4.76 · 1 bedroom · 1 bed · 1.5 shared baths,,31232633,Cherlene,2015-04-14,"The Hague, Netherlands",100%,100%,f,6,,Wijk 26 Bezuidenhout,52.08178,4.3334,Private room in home,Private room,1,1,$65.00,2,28,17,4.76
37485626,previous scrape,Home in Den Haag · ★5.0 · 3 bedrooms · 5 beds · 3.5 baths,,9136029,Sander,2013-09-30,"The Hague, Netherlands",N/A,50%,f,3,,Wijk 02 Belgisch Park,52.11233,4.28681,Entire home,Entire home/apt,6,5,,4,8,5,5.0
37543519,previous scrape,Home in Den Haag · ★4.89 · 3 bedrooms · 3 beds · 1.5 baths,,13958975,Laura,2014-04-06,"The Hague, Netherlands",N/A,100%,f,1,,Wijk 07 Scheveningen,52.10524,4.27703,Entire home,Entire home/apt,4,3,,7,14,19,4.89
37607138,city scrape,Home in Den Haag · ★4.71 · 1 bedroom · 1 bed · 1.5 baths,,108851013,Teus,2016-12-28,"The Hague, Netherlands",100%,87%,t,1,,Wijk 25 Mariahoeve en Marlot,52.09604,4.3666,Entire home,Entire home/apt,2,1,$76.00,2,60,167,4.71
37620016,city scrape,Rental unit in Den Haag · ★4.24 · 2 bedrooms · 3 beds · 1.5 baths,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 26 Bezuidenhout,52.07934,4.32688,Entire rental unit,Entire home/apt,6,3,$76.00,2,1125,21,4.24
37621849,city scrape,Rental unit in The Hague · ★4.18 · 2 bedrooms · 2 beds · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07734,4.3261,Entire rental unit,Entire home/apt,5,2,$138.00,2,1125,17,4.18
37622773,city scrape,Rental unit in The Hague · ★4.0 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 26 Bezuidenhout,52.07908,4.32689,Entire rental unit,Entire home/apt,4,1,$88.00,2,1125,5,4.0
37623206,city scrape,Rental unit in The Hague · ★4.14 · Studio · 2 beds · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 26 Bezuidenhout,52.07898,4.32703,Entire rental unit,Entire home/apt,3,2,$88.00,2,1125,21,4.14
37623454,city scrape,Rental unit in Den Haag · ★4.33 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07761,4.32646,Entire rental unit,Entire home/apt,4,1,$129.00,2,1125,9,4.33
37624434,city scrape,Rental unit in The Hague · ★4.40 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07697,4.3274,Entire rental unit,Entire home/apt,4,1,$65.00,2,1125,5,4.4
37625131,city scrape,Rental unit in Den Haag · ★3.60 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07793,4.3271,Entire rental unit,Entire home/apt,2,1,$77.00,2,1125,5,3.6
37625400,city scrape,Rental unit in The Hague · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07717,4.32684,Entire rental unit,Entire home/apt,2,1,$91.00,2,1125,2,5.0
37625595,city scrape,Rental unit in The Hague · Studio · 1 bed · 1.5 baths,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07736,4.32738,Entire rental unit,Entire home/apt,2,1,$68.00,2,1125,2,3.5
37626046,city scrape,Rental unit in The Hague · ★4.71 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 26 Bezuidenhout,52.07868,4.32775,Entire rental unit,Entire home/apt,2,1,$77.00,2,1125,7,4.71
37626739,city scrape,Rental unit in Den Haag · ★5.0 · Studio · 1 bed · 1 bath,,49695547,Roos,2015-11-23,,90%,98%,f,14,,Wijk 27 Stationsbuurt,52.07752,4.32701,Entire rental unit,Entire home/apt,2,1,$74.00,2,1125,3,5.0
37702780,city scrape,Rental unit in Den Haag · ★4.60 · 1 bedroom · 1 bed · 1.5 shared baths,,17491676,Martina,2014-07-01,"The Hague, Netherlands",100%,25%,f,1,,Wijk 21 Regentessekwartier,52.07457,4.29607,Private room in rental unit,Private room,1,1,$70.00,2,14,25,4.6
37745096,previous scrape,Rental unit in Den Haag · ★4.62 · 2 bedrooms · 3 beds · 1.5 baths,,9758188,Umar,2013-11-01,"The Hague, Netherlands",N/A,73%,f,1,,Wijk 29 Schildersbuurt,52.06948,4.30695,Entire rental unit,Entire home/apt,4,3,,3,360,26,4.62
38086900,city scrape,Serviced apartment in Den Haag · ★5.0 · Studio · 1 bed · 1 bath,,9165668,Robert,2013-10-01,"The Hague, Netherlands",96%,81%,f,80,,Wijk 07 Scheveningen,52.1103,4.28445,Entire serviced apartment,Entire home/apt,2,1,$130.00,14,720,6,5.0
38666953,city scrape,Home in Den Haag · ★4.94 · 1 bedroom · 2 beds · 1.5 baths,,295392175,Ewout,2019-09-16,"The Hague, Netherlands",100%,100%,t,1,,Wijk 28 Centrum,52.07258,4.30486,Private room in home,Private room,2,2,,1,1125,82,4.94
38710237,city scrape,Home in Den Haag · ★5.0 · 4 bedrooms · 5 beds · 1.5 baths,,295976342,Fleur,2019-09-18,"The Hague, Netherlands",N/A,N/A,f,1,,Wijk 13 Vogelwijk,52.08159,4.25734,Entire home,Entire home/apt,5,5,$400.00,7,1125,3,5.0
38787107,previous scrape,Home in Den Haag · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,,32564248,Reinier,2015-05-04,"The Hague, Netherlands",N/A,25%,f,1,,Wijk 07 Scheveningen,52.10781,4.28621,Entire home,Entire home/apt,2,1,,2,3,6,5.0
38789730,city scrape,Home in Den Haag · ★4.87 · 1 bedroom · 1 bed · 1 bath,,14323938,Floor,2014-04-15,"The Hague, Netherlands",100%,100%,f,4,,Wijk 07 Scheveningen,52.10739,4.27454,Entire home,Entire home/apt,2,1,$195.00,3,100,15,4.87
